user,gender,age,occupation,zip_code,categories,n_interactions,all_categories
39,M,25,17,75075,1	4	,802.0,1	4
5063,F,35,1,85287,18	5	,28.0,18	5
5191,M,25,7,78731,1	0	,26.0,1	0
3671,F,50,7,10022,18	0	,57.0,18	0
1961,M,18,4,77005,1	6	,137.0,1	6
4582,M,18,4,77005,1	6	,35.0,1	6
5513,M,50,11,33881,1	16	,0.0,1	16
5794,M,35,18,60441,1	3	,0.0,1	3
5976,M,50,1,88001,1	5	,0.0,1	5
1734,M,50,1,60062,1	5	,153.0,1	5
5714,M,25,0,06708,1	2	,0.0,1	2
4315,M,25,6,94127,1	9	,40.0,1	9
2477,M,25,2,90038,1	20	,104.0,1	20
3534,M,18,4,78250,1	6	,62.0,1	6
3339,M,35,7,02370,1	0	,67.0,1	0
387,M,25,0,92008,1	2	,402.0,1	2
6032,F,25,7,98188,18	0	,0.0,18	0
1310,M,25,17,22302,1	4	,197.0,1	4
4517,F,25,11,53711,18	16	,36.0,18	16
3666,M,35,17,97232,1	4	,57.0,1	4
2800,M,35,20,98106,1	21	,89.0,1	21
4923,M,25,7,80202,1	0	,30.0,1	0
357,M,18,4,85210,1	6	,413.0,1	6
3954,F,25,0,94115,18	2	,49.0,18	2
114,M,25,0,60611,1	2	,648.0,1	2
1114,M,25,14,98103,1	12	,223.0,1	12
1085,M,25,12,94608,1	19	,230.0,1	19
2533,M,18,15,96661,1	17	,102.0,1	17
1149,M,25,17,94901,1	4	,218.0,1	4
5170,F,25,7,94121,18	0	,26.0,18	0
3785,F,45,5,34610,18	8	,54.0,18	8
4545,M,18,17,95121,1	4	,35.0,1	4
1025,F,25,7,07090,18	0	,241.0,18	0
2849,M,18,4,29649,1	6	,87.0,1	6
3900,M,35,7,15137,1	0	,50.0,1	0
2318,M,35,12,08852,1	19	,114.0,1	19
3749,M,35,16,08753,1	22	,55.0,1	22
3374,F,35,9,17055,18	7	,67.0,18	7
2819,F,35,1,94043,18	5	,88.0,18	5
1274,M,25,0,95903,1	2	,201.0,1	2
4308,M,45,0,68144,1	2	,40.0,1	2
3983,F,1,10,10706,18	11	,48.0,18	11
4749,F,45,7,33324,18	0	,32.0,18	0
674,M,25,14,60148,1	12	,309.0,1	12
3533,M,45,14,55123,1	12	,62.0,1	12
2618,M,25,4,98102,1	6	,97.0,1	6
1728,M,35,5,08406,1	8	,153.0,1	8
1344,M,25,2,10003,1	20	,193.0,1	20
3166,M,25,20,29205,1	21	,74.0,1	21
62,M,35,7,06680,1	0	,732.0,1	0
2949,F,35,12,48109,18	19	,82.0,18	19
2053,F,25,12,06906,18	19	,130.0,18	19
2558,M,25,0,06880,1	2	,100.0,1	2
636,M,25,4,68108,1	6	,318.0,1	6
3938,F,25,1,94939,18	5	,49.0,18	5
141,M,25,7,29662,1	0	,611.0,1	0
2851,F,50,1,10706,18	5	,87.0,18	5
410,M,25,2,30606,1	20	,394.0,1	20
2077,M,25,17,83713,1	4	,128.0,1	4
751,M,25,5,55100,1	8	,291.0,1	8
3303,M,25,7,48070,1	0	,69.0,1	0
2281,F,50,1,62221,18	5	,115.0,18	5
771,M,18,6,21202,1	9	,288.0,1	9
1654,M,25,0,80906,1	2	,160.0,1	2
858,M,18,0,63116,1	2	,270.0,1	2
894,M,25,7,21030,1	0	,262.0,1	0
3476,M,35,17,89147,1	4	,64.0,1	4
213,M,25,15,94062,1	17	,520.0,1	17
3979,M,25,12,28227,1	19	,48.0,1	19
753,M,25,2,98502,1	20	,291.0,1	20
1950,M,35,7,19149,1	0	,138.0,1	0
2265,M,25,15,68516,1	17	,116.0,1	17
3375,M,25,7,53202,1	0	,67.0,1	0
3607,F,56,3,30127,18	15	,59.0,18	15
3605,M,25,14,10021,1	12	,59.0,1	12
3171,M,35,1,92614,1	5	,73.0,1	5
4307,M,35,15,53095,1	17	,40.0,1	17
4757,M,18,12,97402,1	19	,32.0,1	19
1235,F,35,0,04255,18	2	,205.0,18	2
59,M,45,7,30076,1	0	,738.0,1	0
3346,M,25,12,46725,1	19	,67.0,1	19
4154,F,18,0,34744,18	2	,44.0,18	2
4760,M,56,7,30097,1	0	,32.0,1	0
992,M,25,12,89502,1	19	,246.0,1	19
3558,M,1,10,02818,1	11	,61.0,1	11
2997,M,35,0,32506,1	2	,80.0,1	2
2129,M,25,17,60042,1	4	,125.0,1	4
463,F,25,7,22201,18	0	,375.0,18	0
5350,M,25,17,92111,1	4	,24.0,1	4
936,M,18,5,55428,1	8	,256.0,1	8
711,M,18,12,36115,1	19	,300.0,1	19
876,M,35,17,94533,1	4	,266.0,1	4
1086,M,50,17,07728,1	4	,230.0,1	4
4756,M,25,1,39759,1	5	,32.0,1	5
1485,M,45,7,43065,1	0	,178.0,1	0
2368,M,25,15,94065,1	17	,110.0,1	17
4992,M,25,18,80538,1	3	,29.0,1	3
4689,M,25,14,53048,1	12	,33.0,1	12
218,M,35,6,77083,1	9	,513.0,1	9
5665,M,18,4,32608,1	6	,0.0,1	6
752,M,25,17,92882,1	4	,291.0,1	4
536,M,35,7,74401,1	0	,347.0,1	0
3613,M,18,4,07030,1	6	,59.0,1	6
416,M,18,4,20037,1	6	,389.0,1	6
5162,M,25,1,48911,1	5	,26.0,1	5
3448,M,25,17,67443,1	4	,64.0,1	4
1751,M,25,17,60153,1	4	,152.0,1	4
2412,M,18,4,02777,1	6	,108.0,1	6
4748,M,18,4,77840,1	6	,32.0,1	6
1011,M,25,0,10009,1	2	,243.0,1	2
2443,M,35,1,44242,1	5	,106.0,1	5
1923,M,25,14,37127,1	12	,140.0,1	12
4872,M,45,7,01904-1355,1	0	,31.0,1	0
5667,M,56,11,48070,1	16	,0.0,1	16
4167,M,18,5,55116,1	8	,44.0,1	8
2170,M,25,0,96818,1	2	,122.0,1	2
2328,M,25,0,90266,1	2	,113.0,1	2
4927,F,35,7,89128,18	0	,30.0,18	0
4782,M,25,0,60645,1	2	,31.0,1	2
1689,F,25,9,49442,18	7	,157.0,18	7
730,M,25,5,54703,1	8	,296.0,1	8
3682,M,45,13,89109,1	14	,57.0,1	14
5174,M,18,4,02026,1	6	,26.0,1	6
2544,F,25,0,60664,18	2	,101.0,18	2
4779,F,18,4,94116,18	6	,31.0,18	6
644,F,35,12,55555,18	19	,316.0,18	19
1946,F,18,1,86314,18	5	,138.0,18	5
4371,M,25,7,42518,1	0	,39.0,1	0
891,M,56,7,94612,1	0	,263.0,1	0
3291,F,50,14,08810,18	12	,69.0,18	12
397,M,18,12,53188,1	19	,399.0,1	19
1371,M,25,7,92612,1	0	,192.0,1	0
4469,F,35,5,02021,18	8	,37.0,18	8
2727,M,35,6,54751,1	9	,93.0,1	9
770,M,50,0,55128,1	2	,288.0,1	2
1598,M,25,17,27613,1	4	,165.0,1	4
1304,M,50,6,11746,1	9	,198.0,1	9
2022,M,25,2,98502,1	20	,132.0,1	20
5489,M,25,1,06111,1	5	,0.0,1	5
5345,F,50,3,34744,18	15	,24.0,18	15
2584,F,18,1,45458,18	5	,99.0,18	5
4964,M,25,0,94305,1	2	,29.0,1	2
166,M,25,4,86314,1	6	,573.0,1	6
383,M,25,15,02446,1	17	,402.0,1	17
965,F,35,3,50322,18	15	,250.0,18	15
867,M,25,1,14982,1	5	,268.0,1	5
4165,M,35,17,06074,1	4	,44.0,1	4
658,M,35,6,50265,1	9	,312.0,1	9
3897,M,25,0,52556,1	2	,50.0,1	2
2980,M,35,12,14619,1	19	,81.0,1	19
4427,F,25,4,50265,18	6	,38.0,18	6
2503,M,18,4,23112,1	6	,103.0,1	6
168,M,25,0,61832,1	2	,569.0,1	2
4045,F,45,2,98383,18	20	,46.0,18	20
783,M,1,0,46979,1	2	,285.0,1	2
3593,F,56,11,54401,18	16	,60.0,18	16
3614,F,25,0,94602,18	2	,59.0,18	2
5531,M,25,7,97267,1	0	,0.0,1	0
4859,F,25,1,98027,18	5	,31.0,18	5
5233,F,25,20,93401,18	21	,25.0,18	21
3640,F,25,0,94115,18	2	,58.0,18	2
5801,F,25,0,94703,18	2	,0.0,18	2
5532,F,18,0,94587,18	2	,0.0,18	2
1857,F,25,0,94110,18	2	,144.0,18	2
2329,F,25,17,94618,18	4	,113.0,18	4
2712,M,50,18,60516,1	3	,94.0,1	3
80,M,25,6,68108,1	9	,698.0,1	9
3129,M,18,4,21093,1	6	,75.0,1	6
4959,F,18,4,53211,18	6	,29.0,18	6
5192,F,18,4,91405,18	6	,26.0,18	6
1378,M,45,14,02021,1	12	,191.0,1	12
5609,M,25,7,02420,1	0	,0.0,1	0
5433,M,25,7,48326,1	0	,23.0,1	0
2301,M,18,0,17844,1	2	,114.0,1	2
3452,M,18,1,45458,1	5	,64.0,1	5
2133,M,18,12,36115,1	19	,125.0,1	19
5940,M,18,0,94520,1	2	,0.0,1	2
5711,F,35,9,19006,18	7	,0.0,18	7
1891,M,25,6,06511,1	9	,142.0,1	9
4932,F,35,1,89031,18	5	,30.0,18	5
2272,M,18,4,55104,1	6	,116.0,1	6
539,F,35,19,32095,18	13	,346.0,18	13
46,M,25,7,60010,1	0	,784.0,1	0
4159,M,35,6,20650,1	9	,44.0,1	9
3423,M,50,7,20016,1	0	,65.0,1	0
2710,M,25,15,98103,1	17	,94.0,1	17
2450,M,35,17,78749,1	4	,106.0,1	4
3513,M,35,7,80910,1	0	,62.0,1	0
4878,M,25,15,98102,1	17	,31.0,1	17
2273,M,25,17,53406,1	4	,116.0,1	4
724,F,25,3,90020,18	15	,297.0,18	15
4224,M,35,3,20122,1	15	,42.0,1	15
4381,M,45,17,32837,1	4	,39.0,1	4
2323,M,25,12,36115,1	19	,113.0,1	19
4170,M,25,17,90804,1	4	,43.0,1	4
249,M,25,20,44313,1	21	,487.0,1	21
1746,M,45,20,98027,1	21	,152.0,1	21
137,M,56,7,93711,1	0	,614.0,1	0
48,M,25,17,32308,1	4	,768.0,1	4
688,M,18,1,06279,1	5	,307.0,1	5
5232,M,25,1,48105,1	5	,25.0,1	5
1704,M,50,2,87020,1	20	,156.0,1	20
4379,M,25,20,92101,1	21	,39.0,1	21
173,F,25,1,22307,18	5	,560.0,18	5
2168,M,18,4,60630,1	6	,122.0,1	6
2860,F,18,6,84780,18	9	,87.0,18	9
2638,F,25,7,43214,18	0	,96.0,18	0
834,M,25,1,68516,1	5	,275.0,1	5
185,M,18,2,02322,1	20	,550.0,1	20
2839,M,25,7,40515,1	0	,88.0,1	0
427,F,50,8,84770,18	10	,386.0,18	10
1480,M,25,17,28804,1	4	,179.0,1	4
5865,F,25,14,10033,18	12	,0.0,18	12
3403,M,50,14,02651,1	12	,66.0,1	12
3651,F,25,0,02176,18	2	,58.0,18	2
17,M,45,18,26101,1	3	,974.0,1	3
201,F,35,16,92054,18	22	,539.0,18	22
4727,F,1,10,32043,18	11	,32.0,18	11
2348,M,18,4,73071,1	6	,112.0,1	6
3338,M,25,12,94065,1	19	,67.0,1	19
3584,M,35,0,33884,1	2	,60.0,1	2
814,M,25,7,12801,1	0	,279.0,1	0
3233,M,25,15,70809-2612,1	17	,71.0,1	17
3873,M,35,0,14086,1	2	,51.0,1	2
475,M,18,3,92278,1	15	,370.0,1	15
3664,M,25,12,60657,1	19	,57.0,1	19
3812,M,50,16,60302,1	22	,53.0,1	22
700,M,25,14,92614,1	12	,302.0,1	12
3112,M,25,14,30340,1	12	,76.0,1	12
2784,M,25,17,20886,1	4	,90.0,1	4
4461,F,35,20,93449,18	21	,37.0,18	21
4058,M,18,14,08822,1	12	,46.0,1	12
1754,F,45,9,63119,18	7	,151.0,18	7
805,M,25,0,89145,1	2	,280.0,1	2
1706,M,45,17,44129,1	4	,156.0,1	4
4372,M,18,4,12604,1	6	,39.0,1	6
5168,M,25,17,10025,1	4	,26.0,1	4
5360,M,25,0,94558,1	2	,23.0,1	2
1305,M,50,20,29630,1	21	,198.0,1	21
4893,F,1,10,95864,18	11	,30.0,18	11
3111,M,45,14,63130,1	12	,76.0,1	12
4394,M,35,3,45215,1	15	,38.0,1	15
977,M,18,12,73112,1	19	,249.0,1	19
4765,M,18,17,63544,1	4	,32.0,1	4
5478,M,25,17,95050,1	4	,0.0,1	4
2765,M,18,4,64468,1	6	,91.0,1	6
4044,M,25,1,14613,1	5	,46.0,1	5
3648,F,45,2,94558,18	20	,58.0,18	20
2653,M,25,7,92103,1	0	,96.0,1	0
4891,M,25,0,66605,1	2	,30.0,1	2
4639,M,25,0,11235,1	2	,34.0,1	2
5709,M,45,1,33705,1	5	,0.0,1	5
303,M,35,16,22124,1	22	,450.0,1	22
4395,M,25,3,83687,1	15	,38.0,1	15
4017,M,25,7,54942,1	0	,47.0,1	0
3341,M,18,2,44515,1	20	,67.0,1	20
1421,M,56,14,55337,1	12	,186.0,1	12
5941,M,50,16,78411,1	22	,0.0,1	22
545,M,18,4,78759,1	6	,345.0,1	6
239,M,25,12,92728,1	19	,496.0,1	19
3132,M,35,7,95008,1	0	,75.0,1	0
971,M,18,4,80513,1	6	,249.0,1	6
1969,M,45,17,02067,1	4	,136.0,1	4
2042,M,45,6,66203,1	9	,131.0,1	9
3409,M,18,4,33143,1	6	,66.0,1	6
2845,F,56,16,90039,18	22	,87.0,18	22
449,M,25,20,91505,1	21	,378.0,1	21
5122,M,25,6,79401,1	9	,27.0,1	9
1951,M,35,16,02139,1	22	,138.0,1	22
3620,F,35,0,20723,18	2	,59.0,18	2
2332,M,35,0,60914,1	2	,113.0,1	2
5866,M,56,17,92069,1	4	,0.0,1	4
2595,M,45,11,01772,1	16	,98.0,1	16
4187,M,25,17,02135,1	4	,43.0,1	4
585,F,25,14,55343,18	12	,335.0,18	12
3414,M,18,14,85282,1	12	,66.0,1	12
1633,M,25,5,46239,1	8	,162.0,1	8
1895,M,25,0,02542,1	2	,142.0,1	2
2696,M,1,10,48445,1	11	,94.0,1	11
3194,M,25,17,361069,1	4	,72.0,1	4
3572,M,50,17,54409,1	4	,60.0,1	4
4292,F,18,14,22201,18	12	,41.0,18	12
1999,M,25,0,10021,1	2	,134.0,1	2
3645,M,18,17,19104,1	4	,58.0,1	4
1116,M,25,20,91505,1	21	,222.0,1	21
5804,M,18,0,92037,1	2	,0.0,1	2
2661,M,25,4,19104,1	6	,96.0,1	6
1817,M,18,17,40207,1	4	,147.0,1	4
2594,M,35,4,84123,1	6	,98.0,1	6
5938,F,35,3,71111,18	15	,0.0,18	15
296,M,25,4,02134,1	6	,458.0,1	6
2973,F,35,9,60618,18	7	,81.0,18	7
5598,M,25,18,30189,1	3	,0.0,1	3
3571,M,45,0,73702,1	2	,60.0,1	2
3707,M,35,17,63126,1	4	,56.0,1	4
3390,M,25,14,95820,1	12	,66.0,1	12
2538,M,18,4,53211,1	6	,101.0,1	6
2834,M,35,2,92115,1	20	,88.0,1	20
3279,M,50,12,90254,1	19	,69.0,1	19
2650,M,25,12,77042,1	19	,96.0,1	19
3702,M,25,2,94404,1	20	,56.0,1	20
1830,F,25,16,67846,18	22	,146.0,18	22
5670,M,25,0,55812,1	2	,0.0,1	2
411,M,25,5,80227,1	8	,394.0,1	8
1354,M,56,3,52240,1	15	,192.0,1	15
1297,M,25,5,92117,1	8	,198.0,1	8
5205,M,25,7,49221,1	0	,26.0,1	0
5479,F,35,6,48073,18	9	,0.0,18	9
516,M,25,0,44512,1	2	,355.0,1	2
1832,M,35,18,72118,1	3	,146.0,1	3
4825,F,35,12,01464,18	19	,30.0,18	19
3278,M,56,2,92020,1	20	,69.0,1	20
2779,M,25,2,92711-0571,1	20	,90.0,1	20
5525,M,45,7,91405,1	0	,0.0,1	0
353,M,35,20,32708,1	21	,417.0,1	21
4745,M,45,17,40031,1	4	,32.0,1	4
634,M,18,4,49855,1	6	,319.0,1	6
3568,F,35,7,98074,18	0	,60.0,18	0
4123,F,35,16,80401,18	22	,44.0,18	22
345,F,45,1,96778,18	5	,424.0,18	5
1073,F,25,12,22207,18	19	,232.0,18	19
2693,M,25,0,90019,1	2	,94.0,1	2
3156,F,45,12,61554,18	19	,74.0,18	19
3419,M,45,0,44266,1	2	,65.0,1	2
3820,M,25,4,60056,1	6	,53.0,1	6
1583,F,18,4,60014,18	6	,167.0,18	6
3831,F,45,1,12449,18	5	,53.0,18	5
1242,M,25,12,55117,1	19	,205.0,1	19
4656,M,18,4,32601,1	6	,33.0,1	6
2237,M,35,0,12831,1	2	,117.0,1	2
5003,M,25,0,94930-2010,1	2	,29.0,1	2
668,M,35,11,40242,1	16	,310.0,1	16
2105,M,45,7,46112,1	0	,127.0,1	0
5992,F,45,1,03768,18	5	,0.0,18	5
5237,F,35,14,55014,18	12	,25.0,18	12
1494,M,25,1,45230,1	5	,177.0,1	5
3599,F,56,0,98115,18	2	,60.0,18	2
332,M,50,20,30030,1	21	,433.0,1	21
3636,M,56,16,66502,1	22	,59.0,1	22
915,M,18,11,65202,1	16	,259.0,1	16
4216,M,25,0,30096,1	2	,43.0,1	2
945,F,18,2,13603,18	20	,254.0,18	20
3177,M,25,2,02903,1	20	,73.0,1	20
5950,M,56,7,12345,1	0	,0.0,1	0
1437,F,25,2,02903,18	20	,184.0,18	20
647,F,18,4,80228,18	6	,315.0,18	6
5669,F,25,6,23229,18	9	,0.0,18	9
3184,M,25,7,60614,1	0	,73.0,1	0
2251,M,35,0,30741,1	2	,117.0,1	2
2938,F,25,5,43229,18	8	,82.0,18	8
1018,F,25,0,44107,18	2	,242.0,18	2
5134,M,35,14,22180,1	12	,27.0,1	12
2071,M,35,13,78252,1	14	,129.0,1	14
2887,F,50,9,59072,18	7	,85.0,18	7
5432,M,25,4,66762,1	6	,23.0,1	6
1416,F,45,0,97701,18	2	,187.0,18	2
3329,M,56,13,95929,1	14	,68.0,1	14
2282,M,25,0,30606,1	2	,115.0,1	2
3655,M,25,7,75089,1	0	,58.0,1	0
759,M,45,16,01880,1	22	,290.0,1	22
4102,M,25,7,33324,1	0	,45.0,1	0
4602,F,18,4,01742,18	6	,34.0,18	6
1560,F,25,14,60647,18	12	,169.0,18	12
1179,M,50,12,30030,1	19	,212.0,1	19
2995,M,25,16,17350,1	22	,80.0,1	22
4426,M,25,7,33309,1	0	,38.0,1	0
337,M,25,4,32653,1	6	,430.0,1	6
934,M,25,0,22015,1	2	,256.0,1	2
1491,M,50,7,43081,1	0	,178.0,1	0
1936,M,35,17,22810,1	4	,139.0,1	4
2452,M,18,14,32825,1	12	,106.0,1	12
978,M,35,17,45255,1	4	,248.0,1	4
1457,M,45,0,74354,1	2	,182.0,1	2
184,M,35,17,30701,1	4	,550.0,1	4
3772,M,35,7,08876,1	0	,55.0,1	0
570,F,25,1,01860,18	5	,339.0,18	5
3913,M,45,16,20880,1	22	,50.0,1	22
4488,M,56,13,46143,1	14	,37.0,1	14
3144,M,50,0,21050,1	2	,74.0,1	2
1154,M,35,7,12110,1	0	,216.0,1	0
1432,M,1,7,48038,1	0	,185.0,1	0
493,M,35,12,88005,1	19	,364.0,1	19
5980,M,18,1,92802,1	5	,0.0,1	5
1417,M,18,7,44039,1	0	,186.0,1	0
5428,M,25,14,94533,1	12	,23.0,1	12
4523,M,25,17,85210,1	4	,36.0,1	4
4646,M,18,4,49503-1313,1	6	,34.0,1	6
1783,M,25,1,77803,1	5	,150.0,1	5
1339,M,25,0,48316-5601,1	2	,194.0,1	2
2555,F,45,3,75605,18	15	,100.0,18	15
278,M,50,0,33901,1	2	,469.0,1	2
4955,M,25,14,17972,1	12	,29.0,1	12
2036,F,45,20,75214,18	21	,131.0,18	21
5351,M,35,17,54601,1	4	,24.0,1	4
3274,M,25,6,77034,1	9	,70.0,1	9
83,M,50,20,95236,1	21	,695.0,1	21
740,M,35,14,53403,1	12	,293.0,1	12
3742,F,35,9,32404,18	7	,55.0,18	7
1558,M,25,5,45011,1	8	,169.0,1	8
5206,F,56,6,77018,18	9	,26.0,18	9
901,M,25,7,68164,1	0	,262.0,1	0
4126,F,25,7,12533,18	0	,44.0,18	0
506,M,25,4,02140,1	6	,360.0,1	6
3165,F,56,3,21114,18	15	,74.0,18	15
2540,M,35,7,89128,1	0	,101.0,1	0
3974,M,25,0,42445,1	2	,48.0,1	2
1860,M,25,12,56301,1	19	,144.0,1	19
147,M,25,6,43551,1	9	,594.0,1	9
2509,M,25,0,21113,1	2	,103.0,1	2
3935,M,18,4,45251,1	6	,49.0,1	6
2406,M,25,1,46530,1	5	,108.0,1	5
4128,M,50,16,80206,1	22	,44.0,1	22
5436,M,50,6,11510-2001,1	9	,0.0,1	9
4078,M,25,16,97401,1	22	,46.0,1	22
2290,M,25,20,75006,1	21	,115.0,1	21
113,M,18,3,48005,1	15	,648.0,1	15
484,M,35,15,94002,1	17	,367.0,1	17
2155,F,25,15,94002,18	17	,123.0,18	17
3618,F,35,3,95826,18	15	,59.0,18	15
4519,M,56,13,40511,1	14	,36.0,1	14
4831,M,45,17,53545,1	4	,30.0,1	4
4332,M,18,4,30606,1	6	,40.0,1	6
129,F,35,1,89431,18	5	,626.0,18	5
733,M,45,11,33133,1	16	,296.0,1	16
1615,M,35,6,60061,1	9	,163.0,1	9
3323,M,18,14,01604,1	12	,68.0,1	12
4911,M,25,2,43551,1	20	,30.0,1	20
318,M,25,18,36264,1	3	,440.0,1	3
182,M,35,3,68122,1	15	,551.0,1	15
882,M,50,0,98826,1	2	,264.0,1	2
6036,M,1,10,28270,1	11	,0.0,1	11
4838,M,35,6,18249,1	9	,31.0,1	9
477,M,25,6,73118,1	9	,369.0,1	9
4731,M,25,14,80232,1	12	,32.0,1	12
951,M,25,18,55412,1	3	,253.0,1	3
5011,M,50,6,32726,1	9	,28.0,1	9
869,M,25,7,60559,1	0	,268.0,1	0
3917,F,35,1,29070,18	5	,50.0,18	5
74,M,45,0,20851,1	2	,714.0,1	2
5706,F,45,5,48341,18	8	,0.0,18	8
3066,M,25,0,19010,1	2	,77.0,1	2
3980,M,45,20,91607,1	21	,48.0,1	21
5707,M,56,3,89185,1	15	,0.0,1	15
5148,M,35,15,19406,1	17	,26.0,1	17
2403,M,25,15,93107,1	17	,108.0,1	17
2521,M,25,17,33823,1	4	,102.0,1	4
1192,M,50,6,93111,1	9	,212.0,1	9
5437,M,25,6,70003,1	9	,0.0,1	9
5522,M,35,6,78746,1	9	,0.0,1	9
3936,M,25,16,47901,1	22	,49.0,1	22
4251,M,25,17,55344,1	4	,42.0,1	4
1120,F,35,2,22030,18	20	,222.0,18	20
1212,M,25,15,28226,1	17	,209.0,1	17
454,M,35,17,26505,1	4	,377.0,1	4
3035,M,35,1,48912,1	5	,78.0,1	5
4156,M,18,12,19403,1	19	,44.0,1	19
2270,M,25,20,79912,1	21	,116.0,1	21
238,M,56,14,92630,1	12	,496.0,1	12
1621,M,56,13,14215,1	14	,163.0,1	14
57,F,25,6,79416,18	9	,740.0,18	9
721,F,1,10,55391,18	11	,299.0,18	11
4503,M,1,4,63376,1	6	,36.0,1	6
705,M,25,3,77057,1	15	,301.0,1	15
110,M,25,7,79416,1	0	,649.0,1	0
1517,M,56,6,77379,1	9	,174.0,1	9
2958,M,25,17,55410,1	4	,81.0,1	4
3395,F,25,0,19063,18	2	,66.0,18	2
1715,M,25,4,70806,1	6	,154.0,1	6
909,M,25,17,49017,1	4	,260.0,1	4
3784,M,25,0,10013,1	2	,54.0,1	2
1431,M,25,15,60004,1	17	,185.0,1	17
5239,M,25,7,63366,1	0	,25.0,1	0
2569,M,35,7,53150,1	0	,100.0,1	0
2174,M,35,17,94954,1	4	,122.0,1	4
5124,M,56,6,77096,1	9	,27.0,1	9
3134,M,18,4,23233,1	6	,75.0,1	6
3937,M,1,10,48655,1	11	,49.0,1	11
2359,M,18,16,11211,1	22	,111.0,1	22
1972,M,18,16,42141,1	22	,136.0,1	22
4184,M,50,7,34243,1	0	,43.0,1	0
5918,M,25,16,95437,1	22	,0.0,1	22
662,F,25,0,23221,18	2	,312.0,18	2
4853,M,35,17,77536,1	4	,31.0,1	4
5708,M,35,3,97202,1	15	,0.0,1	15
5861,F,45,7,41722,18	0	,0.0,18	0
4076,M,25,15,32603,1	17	,46.0,1	17
633,M,45,18,47129,1	3	,319.0,1	3
5129,M,35,17,58503,1	4	,27.0,1	4
1512,M,35,14,48187,1	12	,175.0,1	12
297,M,25,15,99353,1	17	,457.0,1	17
550,M,35,7,07040,1	0	,343.0,1	0
1374,M,18,4,43551,1	6	,192.0,1	6
1373,M,25,3,91221,1	15	,192.0,1	15
4246,M,50,1,39401,1	5	,42.0,1	5
4354,M,25,16,71118,1	22	,39.0,1	22
2183,M,45,7,08876,1	0	,121.0,1	0
875,M,18,19,82070,1	13	,266.0,1	13
2960,F,25,4,46807,18	6	,81.0,18	6
861,M,25,18,62330-1408,1	3	,270.0,1	3
5130,M,35,2,13676,1	20	,27.0,1	20
631,M,25,17,53188,1	4	,319.0,1	4
3014,M,50,17,16803,1	4	,79.0,1	4
4039,M,35,6,60025,1	9	,46.0,1	9
5323,M,56,11,12144,1	16	,24.0,1	16
1637,M,35,6,48439,1	9	,162.0,1	9
2489,M,45,7,97720,1	0	,104.0,1	0
2383,M,25,17,80112,1	4	,110.0,1	4
3104,M,45,4,77009,1	6	,76.0,1	6
2494,F,45,12,85283,18	19	,104.0,18	19
3521,M,1,10,46321,1	11	,62.0,1	11
4481,M,50,16,60056,1	22	,37.0,1	22
3074,M,25,7,91941,1	0	,77.0,1	0
3577,M,25,7,91423,1	0	,60.0,1	0
610,M,56,14,40207,1	12	,325.0,1	12
176,M,25,0,32112,1	2	,556.0,1	2
1197,M,35,17,95014,1	4	,211.0,1	4
6019,M,56,7,01040,1	0	,0.0,1	0
5459,F,25,5,60441,18	8	,0.0,18	8
2278,M,18,4,02451,1	6	,116.0,1	6
5460,F,50,1,78681,18	5	,0.0,18	5
5438,M,35,17,44301,1	4	,0.0,1	4
3647,F,50,7,02889,18	0	,58.0,18	0
2814,F,35,7,55021,18	0	,88.0,18	0
3940,M,35,1,32792,1	5	,49.0,1	5
563,M,25,0,29672,1	2	,341.0,1	2
4808,M,45,20,43201,1	21	,31.0,1	21
2070,M,25,14,74114,1	12	,129.0,1	12
1853,M,50,17,16801,1	4	,145.0,1	4
5462,M,25,1,29440,1	5	,0.0,1	5
3990,M,50,17,85712,1	4	,48.0,1	4
502,M,56,20,95123,1	21	,362.0,1	21
4144,M,50,18,97321,1	3	,44.0,1	3
5553,F,1,10,90039,18	11	,0.0,18	11
5723,F,50,9,01450,18	7	,0.0,18	7
2969,M,35,20,10027,1	21	,81.0,1	21
1201,M,45,0,90404,1	2	,211.0,1	2
2197,F,25,14,23221,18	12	,120.0,18	12
5724,M,56,7,08901,1	0	,0.0,1	0
5167,M,35,1,50677,1	5	,26.0,1	5
4239,F,25,14,94114,18	12	,42.0,18	12
5722,F,25,7,75240,18	0	,0.0,18	0
359,M,25,20,22032,1	21	,412.0,1	21
2613,F,45,6,37766,18	9	,97.0,18	9
1,M,50,0,66048,1	2	,1966.0,1	2
3187,M,45,7,53713,1	0	,73.0,1	0
2254,M,56,16,79705,1	22	,117.0,1	22
3340,M,35,7,19901,1	0	,67.0,1	0
3928,F,18,11,29063,18	16	,50.0,18	16
4504,F,35,3,20110,18	15	,36.0,18	15
3076,M,35,0,66204,1	2	,77.0,1	2
5555,M,45,7,19008,1	0	,0.0,1	0
1786,M,35,17,90680,1	4	,150.0,1	4
5881,F,50,16,08033,18	22	,0.0,18	22
1659,F,35,20,94949,18	21	,159.0,18	21
3244,M,56,13,13502,1	14	,71.0,1	14
2854,F,25,7,33177,18	0	,87.0,18	0
4287,M,25,18,80903,1	3	,41.0,1	3
1082,M,25,1,91730,1	5	,230.0,1	5
5548,M,50,7,32114,1	0	,0.0,1	0
4284,M,25,14,90274,1	12	,41.0,1	12
363,M,25,7,33308,1	0	,409.0,1	0
3506,F,56,20,63026,18	21	,63.0,18	21
